"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2010 0:00,1,1,"",14.7,<0> ,51.71,<0> ,34.0,<0> ,89.8,<0> ,7.4,<0> ,3.43,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 0:15,1,1,"",14.6,<0> ,51.41,<0> ,33.8,<0> ,91.3,<0> ,7.6,<0> ,3.34,<0> ,"","","",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 0:30,1,1,"",14.5,<0> ,51.22,<0> ,33.6,<0> ,91.9,<0> ,7.6,<0> ,3.25,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 0:45,1,1,"",14.5,<0> ,50.96,<0> ,33.5,<0> ,91.5,<0> ,7.6,<0> ,3.15,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 1:00,1,1,"",14.5,<0> ,50.83,<0> ,33.4,<0> ,91.2,<0> ,7.6,<0> ,3.08,<0> ,"","","",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 1:15,1,1,"",14.5,<0> ,50.6,<0> ,33.2,<0> ,91.8,<0> ,7.6,<0> ,3.01,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 1:30,1,1,"",14.5,<0> ,50.44,<0> ,33.1,<0> ,91.8,<0> ,7.6,<0> ,2.95,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 1:45,1,1,"",14.5,<0> ,50.31,<0> ,33.0,<0> ,91.5,<0> ,7.6,<0> ,2.9,<0> ,"","","",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 2:00,1,1,"",14.5,<0> ,50.26,<0> ,32.9,<0> ,91.9,<0> ,7.7,<0> ,2.86,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 2:15,1,1,"",14.5,<0> ,50.89,<0> ,33.4,<0> ,88.0,<0> ,7.3,<0> ,2.84,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 2:30,1,1,"",14.4,<0> ,50.99,<0> ,33.5,<0> ,88.4,<0> ,7.4,<0> ,2.84,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 2:45,1,1,"",14.4,<0> ,51.04,<0> ,33.5,<0> ,87.1,<0> ,7.2,<0> ,2.87,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 3:00,1,1,"",14.4,<0> ,51.1,<0> ,33.6,<0> ,87.5,<0> ,7.3,<0> ,2.91,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 3:15,1,1,"",14.4,<0> ,51.2,<0> ,33.6,<0> ,89.9,<0> ,7.5,<0> ,2.97,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 3:30,1,1,"",14.4,<0> ,51.22,<0> ,33.6,<0> ,91.0,<0> ,7.6,<0> ,3.07,<0> ,"","","",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 3:45,1,1,"",14.4,<0> ,51.35,<0> ,33.7,<0> ,93.8,<0> ,7.8,<0> ,3.19,<0> ,"","","",<-1> ,"","",7.9,<0> ,9,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 4:00,1,1,"",14.4,<0> ,51.38,<0> ,33.8,<0> ,93.9,<0> ,7.8,<0> ,3.31,<0> ,"","","",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 4:15,1,1,"",14.3,<0> ,51.26,<0> ,33.7,<0> ,93.9,<0> ,7.8,<0> ,3.41,<0> ,"","","",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 4:30,1,1,"",14.3,<0> ,51.28,<0> ,33.7,<0> ,93.9,<0> ,7.8,<0> ,3.51,<0> ,"","","",<-1> ,"","",7.9,<0> ,9,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 4:45,1,1,"",14.3,<0> ,51.29,<0> ,33.7,<0> ,93.6,<0> ,7.8,<0> ,3.61,<0> ,"","","",<-1> ,"","",7.9,<0> ,9,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 5:00,1,1,"",14.4,<0> ,51.35,<0> ,33.7,<0> ,93.3,<0> ,7.7,<0> ,3.7,<0> ,"","","",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 5:15,1,1,"",14.5,<0> ,51.41,<0> ,33.8,<0> ,92.6,<0> ,7.7,<0> ,3.81,<0> ,"","","",<-1> ,"","",7.9,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 5:30,1,1,"",14.4,<0> ,51.42,<0> ,33.8,<0> ,93.2,<0> ,7.7,<0> ,3.89,<0> ,"","","",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 5:45,1,1,"",14.4,<0> ,51.53,<0> ,33.9,<0> ,93.2,<0> ,7.7,<0> ,4.0,<0> ,"","","",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 6:00,1,1,"",14.5,<0> ,51.58,<0> ,33.9,<0> ,93.9,<0> ,7.8,<0> ,4.09,<0> ,"","","",<-1> ,"","",8.0,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 6:15,1,1,"",14.6,<0> ,51.92,<0> ,34.2,<0> ,96.1,<0> ,7.9,<0> ,4.19,<0> ,"","","",<-1> ,"","",8.0,<0> ,13,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 6:30,1,1,"",14.7,<0> ,52.32,<0> ,34.5,<0> ,97.9,<0> ,8.0,<0> ,4.28,<0> ,"","","",<-1> ,"","",8.1,<0> ,11,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 6:45,1,1,"",14.7,<0> ,52.5,<0> ,34.6,<0> ,98.4,<0> ,8.1,<0> ,4.36,<0> ,"","","",<-1> ,"","",8.1,<0> ,10,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 7:00,1,1,"",14.7,<0> ,52.57,<0> ,34.6,<0> ,98.7,<0> ,8.1,<0> ,4.45,<0> ,"","","",<-1> ,"","",8.1,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 7:15,1,1,"",14.7,<0> ,52.6,<0> ,34.7,<0> ,98.8,<0> ,8.1,<0> ,4.53,<0> ,"","","",<-1> ,"","",8.1,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 7:30,1,1,"",14.7,<0> ,52.56,<0> ,34.6,<0> ,98.8,<0> ,8.1,<0> ,4.59,<0> ,"","","",<-1> ,"","",8.1,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 7:45,1,1,"",14.6,<0> ,52.56,<0> ,34.6,<0> ,98.8,<0> ,8.1,<0> ,4.65,<0> ,"","","",<-1> ,"","",8.1,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 8:00,1,1,"",14.6,<0> ,52.58,<0> ,34.6,<0> ,98.6,<0> ,8.1,<0> ,4.7,<0> ,"","","",<-1> ,"","",8.1,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 8:15,1,1,"",14.6,<0> ,52.59,<0> ,34.7,<0> ,98.6,<0> ,8.1,<0> ,4.75,<0> ,"","","",<-1> ,"","",8.1,<0> ,9,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 8:30,1,1,"",14.6,<0> ,52.59,<0> ,34.7,<0> ,98.3,<0> ,8.1,<0> ,4.79,<0> ,"","","",<-1> ,"","",8.1,<0> ,8,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 8:45,1,1,"",14.6,<0> ,52.57,<0> ,34.6,<0> ,98.3,<0> ,8.1,<0> ,4.81,<0> ,"","","",<-1> ,"","",8.1,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 9:00,1,1,"",14.6,<0> ,52.63,<0> ,34.7,<0> ,98.1,<0> ,8.1,<0> ,4.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 9:15,1,1,"",14.6,<0> ,52.64,<0> ,34.7,<0> ,98.0,<0> ,8.1,<0> ,4.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 9:30,1,1,"",14.6,<0> ,52.7,<0> ,34.7,<0> ,97.5,<0> ,8.0,<0> ,4.83,<0> ,"","","",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 9:45,1,1,"",14.6,<0> ,52.64,<0> ,34.7,<0> ,96.5,<0> ,7.9,<0> ,4.79,<0> ,"","","",<-1> ,"","",8.1,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 10:00,1,1,"",14.6,<0> ,52.68,<0> ,34.7,<0> ,96.6,<0> ,7.9,<0> ,4.74,<0> ,"","","",<-1> ,"","",8.1,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 10:15,1,1,"",14.6,<0> ,52.48,<0> ,34.6,<0> ,98.1,<0> ,8.1,<0> ,4.67,<0> ,"","","",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 10:30,1,1,"",14.6,<0> ,52.49,<0> ,34.6,<0> ,97.9,<0> ,8.0,<0> ,4.58,<0> ,"","","",<-1> ,"","",8.1,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 10:45,1,1,"",14.7,<0> ,52.48,<0> ,34.6,<0> ,97.1,<0> ,8.0,<0> ,4.51,<0> ,"","","",<-1> ,"","",8.1,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 11:00,1,1,"",14.6,<0> ,52.3,<0> ,34.4,<0> ,96.4,<0> ,7.9,<0> ,4.44,<0> ,"","","",<-1> ,"","",8.1,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 11:15,1,1,"",14.6,<0> ,52.13,<0> ,34.3,<0> ,95.8,<0> ,7.9,<0> ,4.33,<0> ,"","","",<-1> ,"","",8.0,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 11:30,1,1,"",14.6,<0> ,51.92,<0> ,34.2,<0> ,95.0,<0> ,7.8,<0> ,4.25,<0> ,"","","",<-1> ,"","",8.0,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 11:45,1,1,"",14.6,<0> ,51.81,<0> ,34.1,<0> ,94.6,<0> ,7.8,<0> ,4.16,<0> ,"","","",<-1> ,"","",8.0,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 12:00,1,1,"",14.6,<0> ,51.88,<0> ,34.1,<0> ,95.1,<0> ,7.9,<0> ,4.03,<0> ,"","","",<-1> ,"","",8.0,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 12:15,1,1,"",14.5,<0> ,51.62,<0> ,33.9,<0> ,94.5,<0> ,7.8,<0> ,3.95,<0> ,"","","",<-1> ,"","",8.0,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 12:30,1,1,"",14.5,<0> ,51.67,<0> ,34.0,<0> ,94.7,<0> ,7.8,<0> ,3.84,<0> ,"","","",<-1> ,"","",8.0,<0> ,10,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 12:45,1,1,"",14.5,<0> ,51.69,<0> ,34.0,<0> ,95.3,<0> ,7.9,<0> ,3.77,<0> ,"","","",<-1> ,"","",8.0,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 13:00,1,1,"",14.4,<0> ,51.39,<0> ,33.8,<0> ,94.2,<0> ,7.8,<0> ,3.66,<0> ,"","","",<-1> ,"","",8.0,<0> ,7,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2010 13:15,1,1,"",14.5,<0> ,51.52,<0> ,33.9,<0> ,95.2,<0> ,7.9,<0> ,3.55,<0> ,"","","",<-1> ,"","",8.0,<0> ,7,<0> ,"",<-1> ,
