"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2023 0:00,1,1,"",15.2,<0> ,49.98,<0> ,32.8,<0> ,103.1,<0> ,8.5,<0> ,4.9,<0> ,4.85,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.4,<0> ,
"gtmsswq  ","P",01/01/2023 0:15,1,1,"",15.2,<0> ,49.98,<0> ,32.8,<0> ,102.7,<0> ,8.5,<0> ,4.97,<0> ,4.92,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,6.0,<0> ,
"gtmsswq  ","P",01/01/2023 0:30,1,1,"",15.2,<0> ,49.99,<0> ,32.8,<0> ,102.5,<0> ,8.4,<0> ,5.04,<0> ,4.99,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,5.6,<0> ,
"gtmsswq  ","P",01/01/2023 0:45,1,1,"",15.2,<0> ,50.0,<0> ,32.8,<0> ,102.1,<0> ,8.4,<0> ,5.12,<0> ,5.07,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.6,<0> ,
"gtmsswq  ","P",01/01/2023 1:00,1,1,"",15.3,<0> ,50.03,<0> ,32.8,<0> ,101.9,<0> ,8.4,<0> ,5.2,<0> ,5.15,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,5.4,<0> ,
"gtmsswq  ","P",01/01/2023 1:15,1,1,"",15.3,<0> ,50.07,<0> ,32.8,<0> ,101.7,<0> ,8.3,<0> ,5.27,<0> ,5.22,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,7.0,<0> ,
"gtmsswq  ","P",01/01/2023 1:30,1,1,"",15.2,<0> ,50.06,<0> ,32.8,<0> ,101.8,<0> ,8.4,<0> ,5.34,<0> ,5.29,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,6.4,<0> ,
"gtmsswq  ","P",01/01/2023 1:45,1,1,"",15.3,<0> ,50.1,<0> ,32.8,<0> ,101.6,<0> ,8.3,<0> ,5.4,<0> ,5.35,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,5.9,<0> ,
"gtmsswq  ","P",01/01/2023 2:00,1,1,"",15.3,<0> ,50.0,<0> ,32.8,<0> ,101.5,<0> ,8.3,<0> ,5.47,<0> ,5.42,<3> ,"",<-1> ,"","",8.0,<0> ,7,<0> ,7.0,<0> ,
"gtmsswq  ","P",01/01/2023 2:15,1,1,"",15.3,<0> ,49.88,<0> ,32.7,<0> ,101.3,<0> ,8.3,<0> ,5.54,<0> ,5.49,<3> ,"",<-1> ,"","",8.0,<0> ,7,<0> ,7.3,<0> ,
"gtmsswq  ","P",01/01/2023 2:30,1,1,"",15.3,<0> ,49.94,<0> ,32.7,<0> ,101.3,<0> ,8.3,<0> ,5.6,<0> ,5.55,<3> ,"",<-1> ,"","",8.1,<0> ,9,<0> ,10.5,<0> ,
"gtmsswq  ","P",01/01/2023 2:45,1,1,"",15.3,<0> ,50.21,<0> ,32.9,<0> ,101.3,<0> ,8.3,<0> ,5.67,<0> ,5.62,<3> ,"",<-1> ,"","",8.1,<0> ,9,<0> ,8.7,<0> ,
"gtmsswq  ","P",01/01/2023 3:00,1,1,"",15.3,<0> ,50.68,<0> ,33.3,<0> ,100.8,<0> ,8.2,<0> ,5.71,<0> ,5.66,<3> ,"",<-1> ,"","",8.1,<0> ,9,<0> ,14.3,<0> ,
"gtmsswq  ","P",01/01/2023 3:15,1,1,"",15.3,<0> ,51.01,<0> ,33.5,<0> ,100.1,<0> ,8.2,<0> ,5.76,<0> ,5.71,<3> ,"",<-1> ,"","",8.1,<0> ,11,<0> ,9.7,<0> ,
"gtmsswq  ","P",01/01/2023 3:30,1,1,"",15.3,<0> ,51.31,<0> ,33.7,<0> ,99.2,<0> ,8.1,<0> ,5.79,<0> ,5.74,<3> ,"",<-1> ,"","",8.1,<0> ,15,<0> ,9.6,<0> ,
"gtmsswq  ","P",01/01/2023 3:45,1,1,"",15.3,<0> ,51.5,<0> ,33.9,<0> ,98.8,<0> ,8.0,<0> ,5.82,<0> ,5.77,<3> ,"",<-1> ,"","",8.1,<0> ,17,<0> ,11.9,<0> ,
"gtmsswq  ","P",01/01/2023 4:00,1,1,"",15.3,<0> ,51.59,<0> ,33.9,<0> ,98.7,<0> ,8.0,<0> ,5.84,<0> ,5.79,<3> ,"",<-1> ,"","",8.1,<0> ,19,<0> ,11.5,<0> ,
"gtmsswq  ","P",01/01/2023 4:15,1,1,"",15.3,<0> ,51.64,<0> ,34.0,<0> ,98.7,<0> ,8.0,<0> ,5.86,<0> ,5.81,<3> ,"",<-1> ,"","",8.1,<0> ,16,<0> ,11.5,<0> ,
"gtmsswq  ","P",01/01/2023 4:30,1,1,"",15.3,<0> ,51.66,<0> ,34.0,<0> ,98.6,<0> ,8.0,<0> ,5.86,<0> ,5.81,<3> ,"",<-1> ,"","",8.1,<0> ,17,<0> ,10.7,<0> ,
"gtmsswq  ","P",01/01/2023 4:45,1,1,"",15.3,<0> ,51.69,<0> ,34.0,<0> ,98.5,<0> ,8.0,<0> ,5.85,<0> ,5.79,<3> ,"",<-1> ,"","",8.1,<0> ,10,<0> ,11.4,<0> ,
"gtmsswq  ","P",01/01/2023 5:00,1,1,"",15.3,<0> ,51.7,<0> ,34.0,<0> ,97.7,<0> ,8.0,<0> ,5.83,<0> ,5.77,<3> ,"",<-1> ,"","",8.1,<0> ,9,<0> ,10.0,<0> ,
"gtmsswq  ","P",01/01/2023 5:15,1,1,"",15.3,<0> ,51.7,<0> ,34.0,<0> ,96.5,<0> ,7.9,<0> ,5.81,<0> ,5.75,<3> ,"",<-1> ,"","",8.1,<0> ,7,<0> ,9.6,<0> ,
"gtmsswq  ","P",01/01/2023 5:30,1,1,"",15.3,<0> ,51.37,<0> ,33.8,<0> ,98.2,<0> ,8.0,<0> ,5.77,<0> ,5.71,<3> ,"",<-1> ,"","",8.1,<0> ,8,<0> ,10.3,<0> ,
"gtmsswq  ","P",01/01/2023 5:45,1,1,"",15.4,<0> ,51.26,<0> ,33.7,<0> ,97.2,<0> ,7.9,<0> ,5.72,<0> ,5.66,<3> ,"",<-1> ,"","",8.1,<0> ,7,<0> ,9.1,<0> ,
"gtmsswq  ","P",01/01/2023 6:00,1,1,"",15.4,<0> ,51.08,<0> ,33.6,<0> ,98.0,<0> ,8.0,<0> ,5.65,<0> ,5.59,<3> ,"",<-1> ,"","",8.1,<0> ,6,<0> ,8.2,<0> ,
"gtmsswq  ","P",01/01/2023 6:15,1,1,"",15.4,<0> ,50.95,<0> ,33.5,<0> ,96.2,<0> ,7.8,<0> ,5.58,<0> ,5.52,<3> ,"",<-1> ,"","",8.1,<0> ,6,<0> ,7.6,<0> ,
"gtmsswq  ","P",01/01/2023 6:30,1,1,"",15.4,<0> ,50.5,<0> ,33.1,<0> ,94.9,<0> ,7.8,<0> ,5.52,<0> ,5.46,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,6.4,<0> ,
"gtmsswq  ","P",01/01/2023 6:45,1,1,"",15.4,<0> ,50.12,<0> ,32.9,<0> ,98.2,<0> ,8.0,<0> ,5.46,<0> ,5.39,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,6.6,<0> ,
"gtmsswq  ","P",01/01/2023 7:00,1,1,"",15.4,<0> ,50.08,<0> ,32.8,<0> ,96.3,<0> ,7.9,<0> ,5.4,<0> ,5.33,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,6.4,<0> ,
"gtmsswq  ","P",01/01/2023 7:15,1,1,"",15.4,<0> ,50.09,<0> ,32.8,<0> ,95.8,<0> ,7.8,<0> ,5.33,<0> ,5.26,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,5.8,<0> ,
"gtmsswq  ","P",01/01/2023 7:30,1,1,"",15.4,<0> ,50.11,<0> ,32.9,<0> ,96.5,<0> ,7.9,<0> ,5.27,<0> ,5.2,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.9,<0> ,
"gtmsswq  ","P",01/01/2023 7:45,1,1,"",15.4,<0> ,50.05,<0> ,32.8,<0> ,94.8,<0> ,7.8,<0> ,5.18,<0> ,5.11,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,5.2,<0> ,
"gtmsswq  ","P",01/01/2023 8:00,1,1,"",15.4,<0> ,50.01,<0> ,32.8,<0> ,95.9,<0> ,7.9,<0> ,5.11,<0> ,5.03,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,5.2,<0> ,
"gtmsswq  ","P",01/01/2023 8:15,1,1,"",15.4,<0> ,50.02,<0> ,32.8,<0> ,96.8,<0> ,7.9,<0> ,5.04,<0> ,4.96,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.7,<0> ,
"gtmsswq  ","P",01/01/2023 8:30,1,1,"",15.4,<0> ,49.95,<0> ,32.7,<0> ,97.1,<0> ,8.0,<0> ,4.97,<0> ,4.89,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.6,<0> ,
"gtmsswq  ","P",01/01/2023 8:45,1,1,"",15.4,<0> ,49.95,<0> ,32.7,<0> ,95.3,<0> ,7.8,<0> ,4.9,<0> ,4.82,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,5.4,<0> ,
"gtmsswq  ","P",01/01/2023 9:00,1,1,"",15.5,<0> ,49.92,<0> ,32.7,<0> ,94.5,<0> ,7.7,<0> ,4.84,<0> ,4.76,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,4.5,<0> ,
"gtmsswq  ","P",01/01/2023 9:15,1,1,"",15.5,<0> ,49.8,<0> ,32.6,<0> ,95.9,<0> ,7.8,<0> ,4.79,<0> ,4.71,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.2,<0> ,
"gtmsswq  ","P",01/01/2023 9:30,1,1,"",15.5,<0> ,49.68,<0> ,32.5,<0> ,96.0,<0> ,7.9,<0> ,4.75,<0> ,4.67,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.2,<0> ,
"gtmsswq  ","P",01/01/2023 9:45,1,1,"",15.5,<0> ,49.57,<0> ,32.5,<0> ,96.0,<0> ,7.9,<0> ,4.7,<0> ,4.61,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.6,<0> ,
"gtmsswq  ","P",01/01/2023 10:00,1,1,"",15.6,<0> ,49.53,<0> ,32.4,<0> ,95.8,<0> ,7.8,<0> ,4.68,<0> ,4.59,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,3.9,<0> ,
"gtmsswq  ","P",01/01/2023 10:15,1,1,"",15.6,<0> ,49.42,<0> ,32.4,<0> ,95.6,<0> ,7.8,<0> ,4.66,<0> ,4.57,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,4.1,<0> ,
"gtmsswq  ","P",01/01/2023 10:30,1,1,"",15.6,<0> ,49.43,<0> ,32.4,<0> ,95.2,<0> ,7.8,<0> ,4.64,<0> ,4.55,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,3.8,<0> ,
"gtmsswq  ","P",01/01/2023 10:45,1,1,"",15.5,<0> ,49.74,<0> ,32.6,<0> ,97.0,<0> ,7.9,<0> ,4.64,<0> ,4.55,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.0,<0> ,
"gtmsswq  ","P",01/01/2023 11:00,1,1,"",15.4,<0> ,49.83,<0> ,32.7,<0> ,97.7,<0> ,8.0,<0> ,4.65,<0> ,4.57,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,4.6,<0> ,
"gtmsswq  ","P",01/01/2023 11:15,1,1,"",15.4,<0> ,49.86,<0> ,32.7,<0> ,98.3,<0> ,8.0,<0> ,4.69,<0> ,4.61,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,4.4,<0> ,
"gtmsswq  ","P",01/01/2023 11:30,1,1,"",15.5,<0> ,49.86,<0> ,32.7,<0> ,96.0,<0> ,7.9,<0> ,4.71,<0> ,4.63,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,4.4,<0> ,
"gtmsswq  ","P",01/01/2023 11:45,1,1,"",15.4,<0> ,49.9,<0> ,32.7,<0> ,98.3,<0> ,8.0,<0> ,4.75,<0> ,4.67,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.0,<0> ,
"gtmsswq  ","P",01/01/2023 12:00,1,1,"",15.4,<0> ,49.93,<0> ,32.7,<0> ,99.5,<0> ,8.1,<0> ,4.8,<0> ,4.72,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,5.2,<0> ,
"gtmsswq  ","P",01/01/2023 12:15,1,1,"",15.4,<0> ,49.98,<0> ,32.8,<0> ,100.3,<0> ,8.2,<0> ,4.85,<0> ,4.77,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,4.6,<0> ,
"gtmsswq  ","P",01/01/2023 12:30,1,1,"",15.4,<0> ,49.98,<0> ,32.8,<0> ,100.4,<0> ,8.2,<0> ,4.9,<0> ,4.82,<3> ,"",<-1> ,"","",8.0,<0> ,3,<0> ,4.2,<0> ,
