"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/01/2016 0:00,1,1,"",24.2,<0> ,46.46,<0> ,30.2,<0> ,90.6,<0> ,6.4,<0> ,3.42,<0> ,3.34,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 0:15,1,1,"",24.1,<0> ,46.5,<0> ,30.2,<0> ,91.0,<0> ,6.4,<0> ,3.47,<0> ,3.39,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 0:30,1,1,"",24.1,<0> ,46.56,<0> ,30.2,<0> ,91.1,<0> ,6.4,<0> ,3.52,<0> ,3.44,<3> ,"",<-1> ,"","",7.7,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 0:45,1,1,"",24.1,<0> ,46.63,<0> ,30.3,<0> ,91.2,<0> ,6.4,<0> ,3.57,<0> ,3.49,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 1:00,1,1,"",24.1,<0> ,46.73,<0> ,30.4,<0> ,91.6,<0> ,6.5,<0> ,3.61,<0> ,3.53,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 1:15,1,1,"",24.1,<0> ,46.78,<0> ,30.4,<0> ,91.8,<0> ,6.5,<0> ,3.64,<0> ,3.57,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 1:30,1,1,"",24.1,<0> ,46.85,<0> ,30.5,<0> ,91.9,<0> ,6.5,<0> ,3.67,<0> ,3.6,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 1:45,1,1,"",24.0,<0> ,46.88,<0> ,30.5,<0> ,92.0,<0> ,6.5,<0> ,3.7,<0> ,3.63,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 2:00,1,1,"",24.0,<0> ,46.93,<0> ,30.5,<0> ,91.9,<0> ,6.5,<0> ,3.72,<0> ,3.66,<3> ,"",<-1> ,"","",7.7,<0> ,5,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 2:15,1,1,"",24.0,<0> ,47.02,<0> ,30.6,<0> ,92.1,<0> ,6.5,<0> ,3.74,<0> ,3.68,<3> ,"",<-1> ,"","",7.7,<0> ,4,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 2:30,1,1,"",24.0,<0> ,47.06,<0> ,30.6,<0> ,91.8,<0> ,6.5,<0> ,3.74,<0> ,3.67,<3> ,"",<-1> ,"","",7.7,<0> ,3,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 2:45,1,1,"",24.0,<0> ,47.08,<0> ,30.6,<0> ,90.3,<0> ,6.4,<0> ,3.74,<0> ,3.67,<3> ,"",<-1> ,"","",7.7,<0> ,3,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2016 3:00,1,1,"",24.0,<0> ,47.09,<0> ,30.6,<0> ,85.7,<0> ,6.1,<0> ,3.73,<0> ,3.66,<3> ,"",<-1> ,"","",7.7,<0> ,3,<0> ,"",<-1> ,
