"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2019 0:00,1,1,"",20.1,<0> ,41.11,<0> ,26.4,<0> ,84.1,<0> ,6.5,<0> ,4.66,<0> ,4.58,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 0:15,1,1,"",20.1,<0> ,41.07,<0> ,26.4,<0> ,84.1,<0> ,6.5,<0> ,4.75,<0> ,4.67,<3> ,"",<-1> ,"","",7.7,<0> ,16,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 0:30,1,1,"",19.9,<0> ,41.54,<0> ,26.7,<0> ,84.7,<0> ,6.6,<0> ,4.84,<0> ,4.76,<3> ,"",<-1> ,"","",7.8,<0> ,19,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 0:45,1,1,"",19.9,<0> ,41.76,<0> ,26.8,<0> ,84.8,<0> ,6.6,<0> ,4.92,<0> ,4.84,<3> ,"",<-1> ,"","",7.8,<0> ,16,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 1:00,1,1,"",19.8,<0> ,41.89,<0> ,26.9,<0> ,85.4,<0> ,6.7,<0> ,5.0,<0> ,4.92,<3> ,"",<-1> ,"","",7.8,<0> ,15,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 1:15,1,1,"",19.8,<0> ,42.05,<0> ,27.1,<0> ,85.3,<0> ,6.6,<0> ,5.06,<0> ,4.98,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 1:30,1,1,"",19.7,<0> ,42.49,<0> ,27.4,<0> ,86.3,<0> ,6.7,<0> ,5.13,<0> ,5.05,<3> ,"",<-1> ,"","",7.8,<0> ,11,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 1:45,1,1,"",19.5,<0> ,42.98,<0> ,27.7,<0> ,87.5,<0> ,6.8,<0> ,5.22,<0> ,5.14,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 2:00,1,1,"",19.5,<0> ,43.0,<0> ,27.7,<0> ,87.5,<0> ,6.8,<0> ,5.28,<0> ,5.2,<3> ,"",<-1> ,"","",7.8,<0> ,13,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 2:15,1,1,"",19.4,<0> ,43.45,<0> ,28.1,<0> ,88.3,<0> ,6.9,<0> ,5.36,<0> ,5.28,<3> ,"",<-1> ,"","",7.8,<0> ,14,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 2:30,1,1,"",19.3,<0> ,43.82,<0> ,28.3,<0> ,89.8,<0> ,7.0,<0> ,5.43,<0> ,5.35,<3> ,"",<-1> ,"","",7.9,<0> ,12,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 2:45,1,1,"",19.0,<0> ,44.49,<0> ,28.8,<0> ,91.9,<0> ,7.2,<0> ,5.5,<0> ,5.42,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2019 3:00,1,1,"",18.6,<0> ,45.54,<0> ,29.6,<0> ,94.3,<0> ,7.4,<0> ,5.57,<0> ,5.49,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,"",<-1> ,
