"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2022 0:00,1,1,"",20.9,<0> ,45.07,<0> ,29.2,<0> ,78.7,<0> ,5.9,<0> ,4.44,<0> ,4.39,<3> ,"",<-1> ,"","",7.8,<1> (CSM),8,<0> ,5.4,<0> ,
"gtmsswq  ","P",01/01/2022 0:15,1,1,"",20.9,<0> ,45.52,<0> ,29.5,<0> ,80.8,<0> ,6.1,<0> ,4.4,<0> ,4.35,<3> ,"",<-1> ,"","",7.8,<1> (CSM),9,<0> ,6.3,<0> ,
"gtmsswq  ","P",01/01/2022 0:30,1,1,"",20.8,<0> ,46.2,<0> ,30.0,<0> ,78.6,<0> ,5.9,<0> ,4.37,<0> ,4.32,<3> ,"",<-1> ,"","",7.8,<1> (CSM),6,<0> ,3.9,<0> ,
"gtmsswq  ","P",01/01/2022 0:45,1,1,"",20.8,<0> ,46.33,<0> ,30.1,<0> ,73.9,<0> ,5.6,<0> ,4.36,<0> ,4.31,<3> ,"",<-1> ,"","",7.8,<1> (CSM),5,<0> ,3.0,<0> ,
"gtmsswq  ","P",01/01/2022 1:00,1,1,"",20.7,<0> ,46.46,<0> ,30.2,<0> ,75.0,<0> ,5.6,<0> ,4.37,<0> ,4.32,<3> ,"",<-1> ,"","",7.8,<1> (CSM),7,<0> ,4.1,<0> ,
"gtmsswq  ","P",01/01/2022 1:15,1,1,"",20.7,<0> ,46.53,<0> ,30.3,<0> ,75.3,<0> ,5.7,<0> ,4.42,<0> ,4.37,<3> ,"",<-1> ,"","",7.8,<1> (CSM),6,<0> ,7.2,<0> ,
"gtmsswq  ","P",01/01/2022 1:30,1,1,"",20.7,<0> ,46.48,<0> ,30.2,<0> ,79.5,<0> ,6.0,<0> ,4.48,<0> ,4.43,<3> ,"",<-1> ,"","",7.8,<1> (CSM),7,<0> ,5.3,<0> ,
"gtmsswq  ","P",01/01/2022 1:45,1,1,"",20.7,<0> ,46.49,<0> ,30.2,<0> ,82.5,<0> ,6.2,<0> ,4.57,<0> ,4.52,<3> ,"",<-1> ,"","",7.8,<1> (CSM),9,<0> ,6.4,<0> ,
"gtmsswq  ","P",01/01/2022 2:00,1,1,"",20.7,<0> ,46.76,<0> ,30.4,<0> ,83.6,<0> ,6.3,<0> ,4.67,<0> ,4.62,<3> ,"",<-1> ,"","",7.8,<1> (CSM),10,<0> ,6.5,<0> ,
"gtmsswq  ","P",01/01/2022 2:15,1,1,"",20.6,<0> ,46.86,<0> ,30.5,<0> ,83.4,<0> ,6.3,<0> ,4.77,<0> ,4.72,<3> ,"",<-1> ,"","",7.8,<1> (CSM),12,<0> ,7.3,<0> ,
"gtmsswq  ","P",01/01/2022 2:30,1,1,"",20.6,<0> ,46.91,<0> ,30.5,<0> ,82.5,<0> ,6.2,<0> ,4.88,<0> ,4.83,<3> ,"",<-1> ,"","",7.8,<1> (CSM),9,<0> ,8.9,<0> ,
"gtmsswq  ","P",01/01/2022 2:45,1,1,"",20.6,<0> ,47.0,<0> ,30.6,<0> ,83.6,<0> ,6.3,<0> ,4.97,<0> ,4.92,<3> ,"",<-1> ,"","",7.8,<1> (CSM),9,<0> ,6.6,<0> ,
"gtmsswq  ","P",01/01/2022 3:00,1,1,"",20.6,<0> ,47.17,<0> ,30.7,<0> ,83.7,<0> ,6.3,<0> ,5.06,<0> ,5.01,<3> ,"",<-1> ,"","",7.8,<1> (CSM),8,<0> ,6.2,<0> ,
"gtmsswq  ","P",01/01/2022 3:15,1,1,"",20.6,<0> ,47.56,<0> ,31.0,<0> ,84.5,<0> ,6.3,<0> ,5.16,<0> ,5.11,<3> ,"",<-1> ,"","",7.9,<1> (CSM),8,<0> ,5.8,<0> ,
