"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmfmwq  ","P",01/01/2024 0:00,0,1,"",16.4,<0> ,50.15,<0> ,32.9,<0> ,91.4,<0> ,7.3,<0> ,2.34,<0> ,2.24,<3> ,"",<-1> ,"","",8.1,<0> ,5,<0> ,5.3,<0> ,
"gtmfmwq  ","P",01/01/2024 0:15,0,1,"",16.4,<0> ,50.18,<0> ,32.9,<0> ,94.1,<0> ,7.5,<0> ,2.35,<0> ,2.25,<3> ,"",<-1> ,"","",8.1,<0> ,9,<0> ,5.3,<0> ,
"gtmfmwq  ","P",01/01/2024 0:30,0,1,"",16.3,<0> ,50.45,<0> ,33.1,<0> ,94.6,<0> ,7.6,<0> ,2.34,<0> ,2.24,<3> ,"",<-1> ,"","",8.1,<0> ,10,<0> ,7.2,<0> ,
"gtmfmwq  ","P",01/01/2024 0:45,0,1,"",16.1,<0> ,50.31,<0> ,33.0,<0> ,95.3,<0> ,7.7,<0> ,2.32,<0> ,2.22,<3> ,"",<-1> ,"","",8.1,<0> ,7,<0> ,6.1,<0> ,
"gtmfmwq  ","P",01/01/2024 1:00,0,1,"",15.4,<0> ,48.8,<0> ,31.9,<0> ,96.9,<0> ,8.0,<0> ,2.3,<0> ,2.2,<3> ,"",<-1> ,"","",8.1,<0> ,8,<0> ,5.4,<0> ,
"gtmfmwq  ","P",01/01/2024 1:15,0,1,"",15.1,<0> ,48.26,<0> ,31.5,<0> ,97.5,<0> ,8.1,<0> ,2.28,<0> ,2.18,<3> ,"",<-1> ,"","",8.1,<0> ,6,<0> ,4.6,<0> ,
"gtmfmwq  ","P",01/01/2024 1:30,0,1,"",15.0,<0> ,47.98,<0> ,31.3,<0> ,97.5,<0> ,8.1,<0> ,2.25,<0> ,2.15,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,4.7,<0> ,
"gtmfmwq  ","P",01/01/2024 1:45,0,1,"",14.9,<0> ,47.88,<0> ,31.2,<0> ,97.8,<0> ,8.2,<0> ,2.22,<0> ,2.12,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,6.9,<0> ,
"gtmfmwq  ","P",01/01/2024 2:00,0,1,"",14.9,<0> ,47.7,<0> ,31.1,<0> ,97.8,<0> ,8.2,<0> ,2.17,<0> ,2.07,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,4.7,<0> ,
"gtmfmwq  ","P",01/01/2024 2:15,0,1,"",14.8,<0> ,47.46,<0> ,30.9,<0> ,97.8,<0> ,8.2,<0> ,2.14,<0> ,2.04,<3> ,"",<-1> ,"","",8.0,<0> ,6,<0> ,4.4,<0> ,
