"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2011 0:00,1,1,"",11.5,<0> ,55.31,<0> ,36.5,<0> ,95.3,<0> ,8.3,<0> ,2.94,<0> ,2.86,<3> ,"",<-1> ,"","",7.9,<0> ,1,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 0:15,1,1,"",11.4,<0> ,55.39,<0> ,36.6,<0> ,90.1,<0> ,7.8,<0> ,3.0,<0> ,2.92,<3> ,"",<-1> ,"","",7.8,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 0:30,1,1,"",11.2,<0> ,55.39,<0> ,36.6,<0> ,98.5,<0> ,8.6,<0> ,3.06,<0> ,2.98,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 0:45,1,1,"",11.2,<0> ,55.41,<0> ,36.6,<0> ,99.9,<0> ,8.7,<0> ,3.14,<0> ,3.06,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 1:00,1,1,"",11.1,<0> ,55.42,<0> ,36.6,<0> ,102.1,<0> ,8.9,<0> ,3.23,<0> ,3.15,<3> ,"",<-1> ,"","",7.9,<0> ,2,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 1:15,1,1,"",11.1,<0> ,55.43,<0> ,36.6,<0> ,102.3,<0> ,8.9,<0> ,3.31,<0> ,3.23,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 1:30,1,1,"",11.1,<0> ,55.44,<0> ,36.6,<0> ,102.5,<0> ,8.9,<0> ,3.39,<0> ,3.31,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 1:45,1,1,"",11.1,<0> ,55.43,<0> ,36.6,<0> ,102.7,<0> ,9.0,<0> ,3.49,<0> ,3.41,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 2:00,1,1,"",11.2,<0> ,55.44,<0> ,36.6,<0> ,102.6,<0> ,9.0,<0> ,3.58,<0> ,3.5,<3> ,"",<-1> ,"","",7.9,<0> ,3,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 2:15,1,1,"",11.2,<0> ,55.43,<0> ,36.6,<0> ,102.5,<0> ,8.9,<0> ,3.66,<0> ,3.58,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 2:30,1,1,"",11.3,<0> ,55.42,<0> ,36.6,<0> ,102.5,<0> ,8.9,<0> ,3.75,<0> ,3.67,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 2:45,1,1,"",11.4,<0> ,55.41,<0> ,36.6,<0> ,102.1,<0> ,8.9,<0> ,3.83,<0> ,3.75,<3> ,"",<-1> ,"","",7.9,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 3:00,1,1,"",11.4,<0> ,55.38,<0> ,36.6,<0> ,102.1,<0> ,8.9,<0> ,3.91,<0> ,3.83,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 3:15,1,1,"",11.4,<0> ,55.42,<0> ,36.6,<0> ,101.9,<0> ,8.8,<0> ,3.99,<0> ,3.91,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 3:30,1,1,"",11.6,<0> ,55.41,<0> ,36.6,<0> ,101.7,<0> ,8.8,<0> ,4.07,<0> ,3.99,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 3:45,1,1,"",11.7,<0> ,55.47,<0> ,36.7,<0> ,101.4,<0> ,8.7,<0> ,4.14,<0> ,4.06,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 4:00,1,1,"",12.0,<0> ,55.51,<0> ,36.7,<0> ,101.1,<0> ,8.7,<0> ,4.22,<0> ,4.14,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 4:15,1,1,"",12.3,<0> ,55.5,<0> ,36.7,<0> ,100.9,<0> ,8.6,<0> ,4.29,<0> ,4.22,<3> ,"",<-1> ,"","",7.9,<0> ,5,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 4:30,1,1,"",12.4,<0> ,55.51,<0> ,36.7,<0> ,101.0,<0> ,8.6,<0> ,4.36,<0> ,4.29,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 4:45,1,1,"",12.5,<0> ,55.49,<0> ,36.7,<0> ,101.1,<0> ,8.6,<0> ,4.42,<0> ,4.35,<3> ,"",<-1> ,"","",8.0,<0> ,4,<0> ,"",<-1> ,
"gtmsswq  ","P",01/01/2011 5:00,1,1,"",12.4,<0> ,55.5,<0> ,36.7,<0> ,100.9,<0> ,8.6,<0> ,4.47,<0> ,4.4,<3> ,"",<-1> ,"","",8.0,<0> ,5,<0> ,"",<-1> ,
