"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmfmwq  ","P",01/01/2016 0:00,1,1,"",21.9,<0> ,51.93,<0> ,34.2,<0> ,83.8,<0> ,6.0,<0> ,2.44,<0> ,2.36,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 0:15,1,1,"",21.9,<0> ,51.88,<0> ,34.2,<0> ,77.8,<0> ,5.6,<0> ,2.49,<0> ,2.41,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 0:30,1,1,"",21.9,<0> ,51.93,<0> ,34.2,<0> ,90.8,<0> ,6.5,<0> ,2.53,<0> ,2.45,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 0:45,1,1,"",22.0,<0> ,51.87,<0> ,34.2,<0> ,93.1,<0> ,6.7,<0> ,2.58,<0> ,2.5,<3> ,"",<-1> ,"","",7.9,<0> ,6,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 1:00,1,1,"",22.1,<0> ,51.76,<0> ,34.1,<0> ,92.1,<0> ,6.6,<0> ,2.6,<0> ,2.52,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 1:15,1,1,"",22.2,<0> ,51.69,<0> ,34.0,<0> ,92.4,<0> ,6.6,<0> ,2.62,<0> ,2.55,<3> ,"",<-1> ,"","",7.9,<0> ,8,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 1:30,1,1,"",22.1,<0> ,51.77,<0> ,34.1,<0> ,92.0,<0> ,6.6,<0> ,2.64,<0> ,2.57,<3> ,"",<-1> ,"","",7.9,<0> ,9,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 1:45,1,1,"",22.1,<0> ,51.82,<0> ,34.1,<0> ,93.6,<0> ,6.7,<0> ,2.64,<0> ,2.57,<3> ,"",<-1> ,"","",7.9,<0> ,10,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 2:00,1,1,"",22.0,<0> ,52.01,<0> ,34.3,<0> ,92.0,<0> ,6.6,<0> ,2.65,<0> ,2.59,<3> ,"",<-1> ,"","",7.9,<0> ,12,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 2:15,1,1,"",22.2,<0> ,52.13,<0> ,34.4,<0> ,93.5,<0> ,6.7,<0> ,2.64,<0> ,2.58,<3> ,"",<-1> ,"","",7.9,<0> ,11,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 2:30,1,1,"",22.5,<0> ,52.11,<0> ,34.3,<0> ,93.3,<0> ,6.6,<0> ,2.61,<0> ,2.54,<3> ,"",<-1> ,"","",7.8,<0> ,8,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 2:45,1,1,"",22.8,<0> ,52.08,<0> ,34.3,<0> ,93.7,<0> ,6.6,<0> ,2.58,<0> ,2.51,<3> ,"",<-1> ,"","",7.8,<0> ,11,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 3:00,1,1,"",22.9,<0> ,52.04,<0> ,34.3,<0> ,94.0,<0> ,6.6,<0> ,2.56,<0> ,2.49,<3> ,"",<-1> ,"","",7.8,<0> ,11,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 3:15,1,1,"",23.0,<0> ,52.01,<0> ,34.3,<0> ,93.5,<0> ,6.6,<0> ,2.53,<0> ,2.46,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 3:30,1,1,"",23.1,<0> ,52.0,<0> ,34.3,<0> ,92.5,<0> ,6.5,<0> ,2.49,<0> ,2.42,<3> ,"",<-1> ,"","",7.8,<0> ,9,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 3:45,1,1,"",23.1,<0> ,51.98,<0> ,34.2,<0> ,92.2,<0> ,6.5,<0> ,2.45,<0> ,2.38,<3> ,"",<-1> ,"","",7.8,<0> ,9,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 4:00,1,1,"",23.2,<0> ,51.97,<0> ,34.2,<0> ,92.6,<0> ,6.5,<0> ,2.4,<0> ,2.33,<3> ,"",<-1> ,"","",7.8,<0> ,9,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 4:15,1,1,"",23.2,<0> ,51.95,<0> ,34.2,<0> ,92.8,<0> ,6.5,<0> ,2.36,<0> ,2.3,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 4:30,1,1,"",23.2,<0> ,51.9,<0> ,34.2,<0> ,91.7,<0> ,6.4,<0> ,2.32,<0> ,2.26,<3> ,"",<-1> ,"","",7.8,<0> ,9,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2016 4:45,1,1,"",23.0,<0> ,51.88,<0> ,34.2,<0> ,87.7,<0> ,6.2,<0> ,2.28,<0> ,2.22,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
