"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",01/01/2019 0:00,1,1,"",19.8,<0> ,17.95,<0> ,10.6,<0> ,68.9,<0> ,5.9,<0> ,2.41,<0> ,2.33,<3> ,"",<-1> ,"","",7.3,<0> ,18,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 0:15,1,1,"",19.8,<0> ,19.46,<0> ,11.6,<0> ,70.0,<0> ,6.0,<0> ,2.48,<0> ,2.4,<3> ,"",<-1> ,"","",7.4,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 0:30,1,1,"",19.9,<0> ,20.61,<0> ,12.4,<0> ,70.9,<0> ,6.0,<0> ,2.58,<0> ,2.5,<3> ,"",<-1> ,"","",7.4,<0> ,17,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 0:45,1,1,"",19.9,<0> ,20.0,<0> ,12.0,<0> ,70.7,<0> ,6.0,<0> ,2.68,<0> ,2.6,<3> ,"",<-1> ,"","",7.4,<0> ,30,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 1:00,1,1,"",19.9,<0> ,20.15,<0> ,12.1,<0> ,70.9,<0> ,6.0,<0> ,2.78,<0> ,2.7,<3> ,"",<-1> ,"","",7.4,<0> ,19,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 1:15,1,1,"",19.9,<0> ,20.88,<0> ,12.5,<0> ,71.7,<0> ,6.1,<0> ,2.87,<0> ,2.79,<3> ,"",<-1> ,"","",7.4,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 1:30,1,1,"",19.9,<0> ,21.2,<0> ,12.8,<0> ,72.0,<0> ,6.1,<0> ,2.95,<0> ,2.87,<3> ,"",<-1> ,"","",7.4,<0> ,19,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 1:45,1,1,"",19.9,<0> ,21.8,<0> ,13.1,<0> ,72.8,<0> ,6.1,<0> ,3.02,<0> ,2.94,<3> ,"",<-1> ,"","",7.4,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 2:00,1,1,"",19.9,<0> ,22.13,<0> ,13.4,<0> ,73.1,<0> ,6.2,<0> ,3.08,<0> ,3.0,<3> ,"",<-1> ,"","",7.4,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",01/01/2019 2:15,1,1,"",19.9,<0> ,22.67,<0> ,13.7,<0> ,73.4,<0> ,6.2,<0> ,3.15,<0> ,3.07,<3> ,"",<-1> ,"","",7.4,<0> ,14,<0> ,"",<-1> ,
