"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmsswq  ","P",01/01/2012 0:00,1,1,"",17.4,<0> (CWD),53.01,<0> (CWD),35.0,<0> (CWD),96.9,<0> (CWD),7.5,<0> (CWD),3.86,<1> [GSM] (CWD),3.77,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),16,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 0:15,1,1,"",17.4,<0> (CWD),53.1,<0> (CWD),35.1,<0> (CWD),97.5,<0> (CWD),7.6,<0> (CWD),3.91,<1> [GSM] (CWD),3.82,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),13,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 0:30,1,1,"",17.4,<0> (CWD),53.22,<0> (CWD),35.2,<0> (CWD),98.4,<0> (CWD),7.6,<0> (CWD),3.94,<1> [GSM] (CWD),3.85,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),16,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 0:45,1,1,"",17.4,<0> (CWD),53.41,<0> (CWD),35.3,<0> (CWD),99.9,<0> (CWD),7.8,<0> (CWD),3.98,<1> [GSM] (CWD),3.89,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),13,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 1:00,1,1,"",17.4,<0> (CWD),53.6,<0> (CWD),35.5,<0> (CWD),100.6,<0> (CWD),7.8,<0> (CWD),4.01,<1> [GSM] (CWD),3.92,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),14,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 1:15,1,1,"",17.4,<0> (CWD),53.8,<0> (CWD),35.6,<0> (CWD),100.7,<0> (CWD),7.8,<0> (CWD),4.03,<1> [GSM] (CWD),3.94,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),14,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 1:30,1,1,"",17.5,<0> (CWD),53.92,<0> (CWD),35.7,<0> (CWD),100.1,<0> (CWD),7.7,<0> (CWD),4.07,<1> [GSM] (CWD),3.98,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),14,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 1:45,1,1,"",17.5,<0> (CWD),54.03,<0> (CWD),35.8,<0> (CWD),99.6,<0> (CWD),7.7,<0> (CWD),4.09,<1> [GSM] (CWD),4.0,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),11,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 2:00,1,1,"",17.6,<0> (CWD),54.11,<0> (CWD),35.8,<0> (CWD),98.7,<0> (CWD),7.6,<0> (CWD),4.1,<1> [GSM] (CWD),4.01,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),12,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 2:15,1,1,"",17.6,<0> (CWD),54.17,<0> (CWD),35.9,<0> (CWD),96.8,<0> (CWD),7.5,<0> (CWD),4.1,<1> [GSM] (CWD),4.01,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),11,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 2:30,1,1,"",17.6,<0> (CWD),54.19,<0> (CWD),35.9,<0> (CWD),95.1,<0> (CWD),7.3,<0> (CWD),4.09,<1> [GSM] (CWD),4.0,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),7,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 2:45,1,1,"",17.6,<0> (CWD),54.21,<0> (CWD),35.9,<0> (CWD),89.2,<0> (CWD),6.9,<0> (CWD),4.08,<1> [GSM] (CWD),3.99,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),6,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 3:00,1,1,"",17.6,<0> (CWD),54.24,<0> (CWD),35.9,<0> (CWD),83.3,<0> (CWD),6.4,<0> (CWD),4.06,<1> [GSM] (CWD),3.97,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),6,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 3:15,1,1,"",17.4,<0> (CWD),53.91,<0> (CWD),35.7,<0> (CWD),98.3,<0> (CWD),7.6,<0> (CWD),4.03,<1> [GSM] (CWD),3.94,<1> [GCS],"",<-1> ,"","",8.4,<1> [SPC] (CWD),9,<0> (CWD),"",<-1> ,
"gtmsswq  ","P",01/01/2012 3:30,1,1,"",17.2,<0> (CWD),53.71,<0> (CWD),35.5,<0> (CWD),95.6,<0> (CWD),7.4,<0> (CWD),3.98,<1> [GSM] (CWD),3.89,<1> [GCS],"",<-1> ,"","",8.3,<1> [SPC] (CWD),20,<0> (CWD),"",<-1> ,
