"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmfmwq  ","P",01/01/2010 0:00,1,1,"",15.5,<0> ,50.26,<1> [SIC],33.0,<1> [SIC],98.8,<0> ,8.1,<0> ,2.2,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 0:15,1,1,"",15.5,<0> ,50.28,<1> [SIC],33.0,<1> [SIC],97.9,<0> ,8.0,<0> ,2.15,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 0:30,1,1,"",15.6,<0> ,50.34,<1> [SIC],33.0,<1> [SIC],97.9,<0> ,8.0,<0> ,2.1,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 0:45,1,1,"",15.4,<0> ,50.15,<1> [SIC],32.9,<1> [SIC],100.7,<0> ,8.2,<0> ,2.05,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 1:00,1,1,"",15.3,<0> ,50.09,<1> [SIC],32.8,<1> [SIC],101.0,<0> ,8.3,<0> ,1.99,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 1:15,1,1,"",15.6,<0> ,50.26,<1> [SIC],33.0,<1> [SIC],100.6,<0> ,8.2,<0> ,1.94,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 1:30,1,1,"",15.6,<0> ,50.14,<1> [SIC],32.9,<1> [SIC],99.8,<0> ,8.1,<0> ,1.88,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 1:45,1,1,"",15.6,<0> ,50.12,<1> [SIC],32.9,<1> [SIC],99.4,<0> ,8.1,<0> ,1.83,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 2:00,1,1,"",15.7,<0> ,49.92,<1> [SIC],32.7,<1> [SIC],96.7,<0> ,7.9,<0> ,1.77,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 2:15,1,1,"",15.4,<0> ,50.22,<1> [SIC],32.9,<1> [SIC],100.4,<0> ,8.2,<0> ,1.71,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 2:30,1,1,"",15.7,<0> ,49.96,<1> [SIC],32.8,<1> [SIC],97.6,<0> ,7.9,<0> ,1.66,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],2,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 2:45,1,1,"",15.6,<0> ,50.27,<1> [SIC],33.0,<1> [SIC],97.3,<0> ,7.9,<0> ,1.6,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 3:00,1,1,"",15.6,<0> ,50.18,<1> [SIC],32.9,<1> [SIC],98.0,<0> ,8.0,<0> ,1.55,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 3:15,1,1,"",15.6,<0> ,50.2,<1> [SIC],32.9,<1> [SIC],96.3,<0> ,7.8,<0> ,1.51,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],4,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 3:30,1,1,"",15.6,<0> ,50.35,<1> [SIC],33.0,<1> [SIC],97.0,<0> ,7.9,<0> ,1.49,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 3:45,1,1,"",15.6,<0> ,50.36,<1> [SIC],33.0,<1> [SIC],97.1,<0> ,7.9,<0> ,1.52,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
"gtmfmwq  ","P",01/01/2010 4:00,1,1,"",15.6,<0> ,50.35,<1> [SIC],33.0,<1> [SIC],99.8,<0> ,8.1,<0> ,1.57,<0> ,"","","",<-1> ,"","",8.0,<1> [SIC],3,<0> ,"",<-1> ,
